date,field,sensor_full_name,sensor,depth_1,depth_2,depth_3,depth_4,depth_5
11/22/11,AES, A6-C,6,,0.300367764,0.136745883,0.18325617,0.183429915
11/22/11,AES, A7-C,7,0.07896623,0.173820145,0.17323468,,0.3432272
11/22/11,J,J1-C_hand,1,0.258176131,0.207676812,0.267137044,0.290077318,
11/22/11,J,J10-C_hand,10,0.280877071,0.153318935,0.12694002,,
11/22/11,J,J11-C_hand,11,0.34655695,,0.364037265,,
11/22/11,J,J12-C_hand,12,0.328063854,0.249565021,0.234903739,,
11/22/11,J,J2-C_hand,2,0.259563658,0.280870799,0.28626569,,
11/22/11,J,J3-C_hand,3,0.303522137,0.290851678,,,
11/22/11,J,J4-C_hand,4,0.354807565,0.319690564,0.277598125,,
11/22/11,J,J5-C_hand,5,0.269289137,0.332361959,0.222477481,,
11/22/11,J,J6-C_hand,6,0.161631896,0.133935067,0.047671852,,
11/22/11,J,J7-C_hand,7,0.336255819,,0.318437785,,
11/22/11,J,J8-C_hand,8,0.257829017,0.131982225,0.216173739,,
11/22/11,J,J9-C_hand,9,0,0,0,,
11/22/11,W,W1-C_hand,1,0.17527008,0.212863873,,,
11/22/11,W,W10-C_hand,10,0.247550915,,0.26684081,,
11/22/11,W,W11-C_hand,11,0.083820464,0.263226772,,,
11/22/11,W,W12-C_hand,12,0.104187056,,0.234289923,,
11/22/11,W,W2-C_hand,2,0.210653602,0.127804437,,,
11/22/11,W,W3-C_hand,3,0.12836754,,0.155956297,,
11/22/11,W,W4-C_hand,4,0.26006966,,,,
11/22/11,W,W5-C_hand,5,,0.088948593,0.269695461,,
11/22/11,W,W6-C_hand,6,0.124441396,0.118854988,0.245210107,,
11/22/11,W,W7-C_hand,7,0.161883165,,,,
11/22/11,W,W8-C_hand,8,0.222777216,,0.286608305,,
11/22/11,W,W9-C_hand,9,0.210443301,0.089456558,,,
11/23/11,AES, A1-C,1,0.420177802,0.250560376,0.290875241,,
11/23/11,AES, A10-C,10,0.324861698,0.198152244,0.257798328,0.279350349,
11/23/11,AES, A11-C,11,0.262853077,0.134007535,0.220516122,,
11/23/11,AES, A12-C,12,0.248411139,0.165077911,0.205398199,,
11/23/11,AES, A2-C,2,0.307343063,0.291371988,0.280843834,0.306464716,0.247034265
11/23/11,AES, A3-C,3,0.300426735,0.206002128,0.105393192,,0.259911867
11/23/11,AES, A4-C,4,,0.242265952,0.307941192,,
11/23/11,AES, A5-C,5,0.316231688,0.157753088,0.159414709,,0.135470742
11/23/11,AES, A6-C,6,,0.300906055,0.136256936,0.18325617,0.1821938
11/23/11,AES, A7-C,7,0.218874777,0.173211979,0.17323468,,0.342904169
11/23/11,J,J1-C_hand,1,0.241726001,0.206254908,0.265819831,0.288970775,
11/23/11,J,J10-C_hand,10,0.323001451,0.150425792,0.126442969,,
11/23/11,J,J11-C_hand,11,0.365208533,,0.365348708,,
11/23/11,J,J12-C_hand,12,0.338824326,0.277267381,0.419994464,,
11/23/11,J,J2-C_hand,2,0.266539502,0.282551151,0.296991458,,
11/23/11,J,J3-C_hand,3,0.320045194,0.321351822,,,
11/23/11,J,J4-C_hand,4,0.341645166,0.32611843,0.373602699,,
11/23/11,J,J5-C_hand,5,0.288248966,0.341967532,0.347501998,,
11/23/11,J,J6-C_hand,6,0.162995955,0.13370073,0.047801116,,
11/23/11,J,J7-C_hand,7,0.284786451,,0.317681237,,
11/23/11,J,J8-C_hand,8,0.278816152,0.127935178,0.215087677,,
11/23/11,J,J9-C_hand,9,0,0,0,,
11/23/11,W,W1-C_hand,1,0.169003946,0.212839039,,,
11/23/11,W,W10-C_hand,10,0.248943337,,0.26588029,,
11/23/11,W,W11-C_hand,11,0.099184504,0.263667549,,,
11/23/11,W,W12-C_hand,12,0.106161972,,0.234289923,,
11/23/11,W,W2-C_hand,2,0.223133707,0.127804437,,,
11/23/11,W,W3-C_hand,3,0.138872957,0.069701614,0.15639714,,
11/23/11,W,W4-C_hand,4,0.260296151,,,,
11/23/11,W,W5-C_hand,5,0.221094766,0.089145295,0.269338435,,
11/23/11,W,W6-C_hand,6,0.127834854,0.118389839,0.2453781,,
11/23/11,W,W7-C_hand,7,0.16339195,,,,
11/23/11,W,W8-C_hand,8,0.211722884,,0.286816569,,
11/23/11,W,W9-C_hand,9,0.213787035,0.088745321,,,
11/24/11,AES, A1-C,1,0.422633375,0.252100706,0.290292517,,
11/24/11,AES, A10-C,10,0.307804689,0.198152244,0.257798328,0.278868765,
11/24/11,AES, A11-C,11,0.254445848,0.134007535,0.220516122,,
11/24/11,AES, A12-C,12,0.247957894,0.165077911,0.205047137,,
11/24/11,AES, A2-C,2,0.301515637,0.302026804,0.280843834,0.306464716,0.247034265
11/24/11,AES, A3-C,3,0.243406078,0.206002128,0.104618301,,0.259911867
11/24/11,AES, A4-C,4,,0.244810061,0.307022219,,
11/24/11,AES, A5-C,5,0.310521552,0.157753088,0.15854968,,0.135470742
11/24/11,AES, A6-C,6,,0.279507023,0.136256936,0.18325617,0.1821938
11/24/11,AES, A7-C,7,0.21642085,0.175033526,0.17323468,,0.342580112
11/24/11,J,J1-C_hand,1,0.218902243,0.204725155,0.265035907,0.287899737,
11/24/11,J,J10-C_hand,10,0.312254353,0.14788273,0.126442969,,
11/24/11,J,J11-C_hand,11,0.367172355,,0.364858751,,
11/24/11,J,J12-C_hand,12,0.327532724,0.273539346,0.453222847,,
11/24/11,J,J2-C_hand,2,0.248478033,0.289555276,0.288685618,,
11/24/11,J,J3-C_hand,3,0.317598448,0.333969435,,,
11/24/11,J,J4-C_hand,4,0.32438817,0.327915219,0.373917633,,
11/24/11,J,J5-C_hand,5,0.289797111,0.342575125,0.34785939,,
11/24/11,J,J6-C_hand,6,0.162336704,0.132096614,0.048026202,,
11/24/11,J,J7-C_hand,7,0.273401803,,0.317827398,,
11/24/11,J,J8-C_hand,8,0.264384715,0.126029416,0.214322457,,
11/24/11,J,J9-C_hand,9,0,0,0,,
11/24/11,W,W1-C_hand,1,0.176322136,0.212940504,,,
11/24/11,W,W10-C_hand,10,0.255384424,,0.265159167,,
11/24/11,W,W11-C_hand,11,0.113312399,0.266861233,,,
11/24/11,W,W12-C_hand,12,0.107012387,,0.234558188,,
11/24/11,W,W2-C_hand,2,0.22654955,0.127747201,,,
11/24/11,W,W3-C_hand,3,0.173220155,0.070376766,0.156986155,,
11/24/11,W,W4-C_hand,4,0.260343667,,,,
11/24/11,W,W5-C_hand,5,0.22676595,0.089145295,0.268792894,,
11/24/11,W,W6-C_hand,6,0.129888765,0.117951132,0.245441442,,
11/24/11,W,W7-C_hand,7,0.164506902,,,,
11/24/11,W,W8-C_hand,8,0.233656826,,0.286958489,,
11/24/11,W,W9-C_hand,9,0.215766564,0.088520635,,,
11/25/11,AES, A1-C,1,0.418950016,0.253638563,0.290875241,,
11/25/11,AES, A10-C,10,0.297423594,0.198152244,0.257798328,0.278868765,
11/25/11,AES, A11-C,11,0.252139249,0.134953033,0.220516122,,
11/25/11,AES, A12-C,12,0.2475034,0.165077911,0.204696941,,
11/25/11,AES, A2-C,2,0.299563034,0.30624944,0.282705048,0.306464716,0.247034265
11/25/11,AES, A3-C,3,0.235286059,0.206376319,0.104618301,,0.259414941
11/25/11,AES, A4-C,4,,0.2460801,0.307022219,,
11/25/11,AES, A5-C,5,0.312811772,0.159087337,0.158116653,,0.135470742
11/25/11,AES, A6-C,6,,0.26994572,0.136256936,0.18325617,0.1821938
11/25/11,AES, A7-C,7,0.215602194,0.176245431,0.17323468,,0.342580112
11/25/11,J,J1-C_hand,1,0.216639485,0.203426028,0.26426625,0.286865163,
11/25/11,J,J10-C_hand,10,0.3120645,0.145093297,0.126442969,,
11/25/11,J,J11-C_hand,11,0.368805719,,0.365647411,,
11/25/11,J,J12-C_hand,12,0.327309832,0.273023818,0.4534833,,
11/25/11,J,J2-C_hand,2,0.24914944,0.284364586,0.285620074,,
11/25/11,J,J3-C_hand,3,0.320562544,0.345025686,,,
11/25/11,J,J4-C_hand,4,0.331605471,0.331067221,0.374910179,,
11/25/11,J,J5-C_hand,5,0.291313015,0.343551608,0.348597527,,
11/25/11,J,J6-C_hand,6,0.173410116,0.134224158,0.048992325,,
11/25/11,J,J7-C_hand,7,0.274268084,,0.317692923,,
11/25/11,J,J8-C_hand,8,0.263130016,0.124603406,0.213641518,,
11/25/11,J,J9-C_hand,9,0,0,0,,
11/25/11,W,W1-C_hand,1,0.179778208,0.212956114,,,
11/25/11,W,W10-C_hand,10,0.263810994,,0.264778831,,
11/25/11,W,W11-C_hand,11,0.124139281,0.266514642,,,
11/25/11,W,W12-C_hand,12,0.106605574,,0.234815263,,
11/25/11,W,W2-C_hand,2,0.261799912,0.127804437,,,
11/25/11,W,W3-C_hand,3,0.184121163,0.070804021,0.157439616,,
11/25/11,W,W4-C_hand,4,0.271319877,,,,
11/25/11,W,W5-C_hand,5,0.240399908,0.089220288,0.268234896,,
11/25/11,W,W6-C_hand,6,0.131527527,0.117129554,0.245508743,,
11/25/11,W,W7-C_hand,7,0.165991397,,,,
11/25/11,W,W8-C_hand,8,0.234512456,,0.28714822,,
11/25/11,W,W9-C_hand,9,0.22227152,0.087657716,,,
11/26/11,AES, A1-C,1,0.421405588,0.254407492,0.290875241,,
11/26/11,AES, A10-C,10,0.299160952,0.198152244,0.257798328,0.278868765,
11/26/11,AES, A11-C,11,0.252139249,0.134953033,0.220138998,,
11/26/11,AES, A12-C,12,0.249769626,0.165077911,0.204345879,,
11/26/11,AES, A2-C,2,0.300213227,0.308351252,0.284560783,0.306464716,0.247034265
11/26/11,AES, A3-C,3,0.239355708,0.206751372,0.106166229,,0.259911867
11/26/11,AES, A4-C,4,,0.247346106,0.307022219,,
11/26/11,AES, A5-C,5,0.315662307,0.158420212,0.158116653,,0.135470742
11/26/11,AES, A6-C,6,,0.264824931,0.136745883,0.18325617,0.1821938
11/26/11,AES, A7-C,7,0.222947643,0.174426836,0.174051364,,0.342580112
11/26/11,J,J1-C_hand,1,0.212002041,0.201885216,0.263544954,0.285917156,
11/26/11,J,J10-C_hand,10,0.307172765,0.142018636,0.126442969,,
11/26/11,J,J11-C_hand,11,0.368603326,,0.364990381,,
11/26/11,J,J12-C_hand,12,0.323524226,0.273786648,0.453800728,,
11/26/11,J,J2-C_hand,2,0.242633571,0.278208233,0.28304056,,
11/26/11,J,J3-C_hand,3,0.31899498,0.34769746,,,
11/26/11,J,J4-C_hand,4,0.326244491,0.332159939,0.375140076,,
11/26/11,J,J5-C_hand,5,0.290087794,0.343619095,0.349451098,,
11/26/11,J,J6-C_hand,6,0.199056647,0.136796799,0.050601367,,
11/26/11,J,J7-C_hand,7,0.264762314,,0.318232995,,
11/26/11,J,J8-C_hand,8,0.259048527,0.123531691,0.212939609,,
11/26/11,J,J9-C_hand,9,0,0,0,,
11/26/11,W,W1-C_hand,1,0.172299978,0.212659399,,,
11/26/11,W,W10-C_hand,10,0.262024298,,0.264465591,,
11/26/11,W,W11-C_hand,11,0.123919835,0.264205732,,,
11/26/11,W,W12-C_hand,12,0.105051902,,0.235050804,,
11/26/11,W,W2-C_hand,2,0.25282481,0.127618419,,,
11/26/11,W,W3-C_hand,3,0.162519677,0.071165228,0.157892129,,
11/26/11,W,W4-C_hand,4,0.26391688,,,,
11/26/11,W,W5-C_hand,5,0.236414963,0.089490261,0.267903844,,
11/26/11,W,W6-C_hand,6,0.132430217,0.116154157,0.245512701,,
11/26/11,W,W7-C_hand,7,0.167098122,,,,
11/26/11,W,W8-C_hand,8,0.216771279,,0.287252846,,
11/26/11,W,W9-C_hand,9,0.220373375,0.086682073,,,
11/27/11,AES, A1-C,1,0.415254852,0.253638563,0.290875241,,
11/27/11,AES, A10-C,10,0.293938747,0.197476138,0.257798328,0.278868765,
11/27/11,AES, A11-C,11,0.249054442,0.134007535,0.220138998,,
11/27/11,AES, A12-C,12,0.247957894,0.165077911,0.203994817,,
11/27/11,AES, A2-C,2,0.29498333,0.309749644,0.285795504,0.307765828,0.247034265
11/27/11,AES, A3-C,3,0.233242471,0.206751372,0.106939266,,0.260407474
11/27/11,AES, A4-C,4,,0.244810061,0.307022219,,
11/27/11,AES, A5-C,5,0.310521552,0.158420212,0.158116653,,0.135470742
11/27/11,AES, A6-C,6,,0.26081505,0.137233649,0.18325617,0.1821938
11/27/11,AES, A7-C,7,0.218874777,0.173820145,0.174051364,,0.342257081
11/27/11,J,J1-C_hand,1,0.205793437,0.200190326,0.262847266,0.285070967,
11/27/11,J,J10-C_hand,10,0.300196281,0.138814649,0.126442969,,
11/27/11,J,J11-C_hand,11,0.36736698,,0.363401633,,
11/27/11,J,J12-C_hand,12,0.31952908,0.273507531,0.453783431,,
11/27/11,J,J2-C_hand,2,0.236391452,0.27143626,0.28121948,,
11/27/11,J,J3-C_hand,3,0.317585302,0.344078028,,,
11/27/11,J,J4-C_hand,4,0.323619931,0.332170335,0.375085023,,
11/27/11,J,J5-C_hand,5,0.290891238,0.34367739,0.349623153,,
11/27/11,J,J6-C_hand,6,0.213617218,0.136390056,0.050696592,,
11/27/11,J,J7-C_hand,7,0.258388412,,0.318362712,,
11/27/11,J,J8-C_hand,8,0.25225461,0.122100699,0.212332214,,
11/27/11,J,J9-C_hand,9,0,0,0,,
11/27/11,W,W1-C_hand,1,0.169029545,0.212362149,,,
11/27/11,W,W10-C_hand,10,0.25974383,,0.264146954,,
11/27/11,W,W11-C_hand,11,0.122714548,0.2637934,,,
11/27/11,W,W12-C_hand,12,0.104347995,,0.234815263,,
11/27/11,W,W2-C_hand,2,0.243350323,0.127217181,,,
11/27/11,W,W3-C_hand,3,0.15582178,0.070754766,0.158318767,,
11/27/11,W,W4-C_hand,4,0.258032571,,,,
11/27/11,W,W5-C_hand,5,0.231019997,0.089475262,0.267572792,,
11/27/11,W,W6-C_hand,6,0.132989813,0.115273208,0.245512701,,
11/27/11,W,W7-C_hand,7,0.167581789,,,,
11/27/11,W,W8-C_hand,8,0.210956307,,0.287334721,,
11/27/11,W,W9-C_hand,9,0.218567369,0.085365971,,,
11/28/11,AES, A1-C,1,0.414019195,0.252100706,0.290292517,,
11/28/11,AES, A10-C,10,0.291314981,0.196123928,0.257798328,0.278868765,
11/28/11,AES, A11-C,11,0.246734909,0.134007535,0.219760853,,
11/28/11,AES, A12-C,12,0.2475034,0.16468174,0.203642887,,
11/28/11,AES, A2-C,2,0.293670792,0.308351252,0.287028399,0.309066941,0.247034265
11/28/11,AES, A3-C,3,0.227767198,0.206376319,0.106166229,,0.259911867
11/28/11,AES, A4-C,4,,0.242265952,0.306100452,,
11/28/11,AES, A5-C,5,0.308222266,0.158420212,0.158116653,,0.135470742
11/28/11,AES, A6-C,6,,0.257357504,0.137233649,0.18325617,0.1821938
11/28/11,AES, A7-C,7,0.217239507,0.175033526,0.174051364,,0.342257081
11/28/11,J,J1-C_hand,1,0.204169181,0.198757052,0.262096083,0.284256995,
11/28/11,J,J10-C_hand,10,0.297467619,0.135682041,0.126267539,,
11/28/11,J,J11-C_hand,11,0.369007754,,0.36459549,,
11/28/11,J,J12-C_hand,12,0.320519815,0.273174346,0.453725743,,
11/28/11,J,J2-C_hand,2,0.236391651,0.265709576,0.279727181,,
11/28/11,J,J3-C_hand,3,0.318695069,0.335874777,,,
11/28/11,J,J4-C_hand,4,0.332831036,0.333463469,0.375591012,,
11/28/11,J,J5-C_hand,5,0.29321528,0.34508367,0.349420919,,
11/28/11,J,J6-C_hand,6,0.217402224,0.134914506,0.049797186,,
11/28/11,J,J7-C_hand,7,0.259264806,,0.318134649,,
11/28/11,J,J8-C_hand,8,0.249787925,0.120743063,0.211636425,,
11/28/11,J,J9-C_hand,9,0,0,0,,
11/28/11,W,W1-C_hand,1,0.172024408,0.212205636,,,
11/28/11,W,W10-C_hand,10,0.261095744,,0.263863953,,
11/28/11,W,W11-C_hand,11,0.124400843,0.26537635,,,
11/28/11,W,W12-C_hand,12,0.104940515,,0.234590429,,
11/28/11,W,W2-C_hand,2,0.284415073,0.127116778,,,
11/28/11,W,W3-C_hand,3,0.172449774,0.070524907,0.158619442,,
11/28/11,W,W4-C_hand,4,0.259538774,,,,
11/28/11,W,W5-C_hand,5,0.231086298,0.089145295,0.267035674,,
11/28/11,W,W6-C_hand,6,0.133919733,0.114736064,0.245496866,,
11/28/11,W,W7-C_hand,7,0.168089446,,,,
11/28/11,W,W8-C_hand,8,0.216599834,,0.287334713,,
11/28/11,W,W9-C_hand,9,0.219549166,0.083786056,,,
11/29/11,AES, A1-C,1,0.416486573,0.252100706,0.289707943,,
11/29/11,AES, A10-C,10,0.28868615,0.195447823,0.257533438,0.278868765,
11/29/11,AES, A11-C,11,0.244406753,0.133059649,0.219760853,,
11/29/11,AES, A12-C,12,0.253375611,0.16468174,0.203642887,,
11/29/11,AES, A2-C,2,0.293670792,0.308351252,0.287643933,0.309066941,0.247034265
11/29/11,AES, A3-C,3,0.22501554,0.206376319,0.106939266,,0.260407474
11/29/11,AES, A4-C,4,,0.242265952,0.305178685,,
11/29/11,AES, A5-C,5,0.306492361,0.158420212,0.158116653,,0.134396276
11/29/11,AES, A6-C,6,,0.255042071,0.137233649,0.18325617,0.1821938
11/29/11,AES, A7-C,7,0.21642085,0.174426836,0.174051364,,0.342257081
11/29/11,J,J1-C_hand,1,0.203827382,0.197559055,0.261351282,0.283461195,
11/29/11,J,J10-C_hand,10,0.297719405,0.132823436,0.125799726,,
11/29/11,J,J11-C_hand,11,0.369357888,,0.364272854,,
11/29/11,J,J12-C_hand,12,0.321510886,0.273722236,0.453506299,,
11/29/11,J,J2-C_hand,2,0.237049091,0.260922949,0.278278583,,
11/29/11,J,J3-C_hand,3,0.318367507,0.337347005,,,
11/29/11,J,J4-C_hand,4,0.333039063,0.333793817,0.375801646,,
11/29/11,J,J5-C_hand,5,0.293388287,0.345129082,0.349552817,,
11/29/11,J,J6-C_hand,6,0.227149337,0.136701761,0.050826282,,
11/29/11,J,J7-C_hand,7,0.259193926,,0.318154318,,
11/29/11,J,J8-C_hand,8,0.249806966,0.120050873,0.210968253,,
11/29/11,J,J9-C_hand,9,0,0,0,,
11/29/11,W,W1-C_hand,1,0.172763849,0.212103903,,,
11/29/11,W,W10-C_hand,10,0.262136665,,0.263575847,,
11/29/11,W,W11-C_hand,11,0.125455597,0.26490191,,,
11/29/11,W,W12-C_hand,12,0.105718278,,0.23449392,,
11/29/11,W,W2-C_hand,2,0.267581593,0.127030718,,,
11/29/11,W,W3-C_hand,3,0.167279283,0.070836858,0.158852853,,
11/29/11,W,W4-C_hand,4,0.262448886,,,,
11/29/11,W,W5-C_hand,5,0.232679253,0.089145295,0.266554854,,
11/29/11,W,W6-C_hand,6,0.135173254,0.114063592,0.245417689,,
11/29/11,W,W7-C_hand,7,0.168880709,,,,
11/29/11,W,W8-C_hand,8,0.215894604,,0.287376936,,
11/29/11,W,W9-C_hand,9,0.22064847,0.082693115,,,
11/30/11,AES, A1-C,1,0.414019195,0.252100706,0.289707943,,
11/30/11,AES, A10-C,10,0.286049722,0.194770092,0.257533438,0.278868765,
11/30/11,AES, A11-C,11,0.242852493,0.133059649,0.219382707,,
11/30/11,AES, A12-C,12,0.24613867,0.16428468,0.203290958,,
11/30/11,AES, A2-C,2,0.291037614,0.308351252,0.288257641,0.310364566,0.248771258
11/30/11,AES, A3-C,3,0.221562823,0.206376319,0.106939266,,0.259911867
11/30/11,AES, A4-C,4,,0.243535991,0.304256919,,
11/30/11,AES, A5-C,5,0.304178569,0.157753088,0.157683625,,0.135470742
11/30/11,AES, A6-C,6,,0.253300815,0.137721414,0.18325617,0.1821938
11/30/11,AES, A7-C,7,0.214781496,0.174426836,0.174051364,,0.342257081
11/30/11,J,J1-C_hand,1,0.202485811,0.196522755,0.260621108,0.282777604,
11/30/11,J,J10-C_hand,10,0.295930545,0.129957251,0.12574125,,
11/30/11,J,J11-C_hand,11,0.369807327,,0.364059661,,
11/30/11,J,J12-C_hand,12,0.32120191,0.274215786,0.453442766,,
11/30/11,J,J2-C_hand,2,0.236821631,0.256782388,0.277123626,,
11/30/11,J,J3-C_hand,3,0.318667462,0.336194269,,,
11/30/11,J,J4-C_hand,4,0.333069374,0.334298018,0.375965683,,
11/30/11,J,J5-C_hand,5,0.294759822,0.345549159,0.349777662,,
11/30/11,J,J6-C_hand,6,0.231061632,0.135843169,0.050310926,,
11/30/11,J,J7-C_hand,7,0.259337651,,0.318083509,,
11/30/11,J,J8-C_hand,8,0.248453125,0.119358304,0.210453641,,
11/30/11,J,J9-C_hand,9,0,0,0,,
11/30/11,W,W1-C_hand,1,0.171672071,0.212096078,,,
11/30/11,W,W10-C_hand,10,0.261518295,,0.263378802,,
11/30/11,W,W11-C_hand,11,0.125879835,0.264554048,,,
11/30/11,W,W12-C_hand,12,0.106124998,,0.234515393,,
11/30/11,W,W2-C_hand,2,0.261426308,0.126872941,,,
11/30/11,W,W3-C_hand,3,0.163388792,0.07091895,0.159194345,,
11/30/11,W,W4-C_hand,4,0.261542077,,,,
11/30/11,W,W5-C_hand,5,0.232016721,0.089160294,0.266188189,,
11/30/11,W,W6-C_hand,6,0.136083979,0.113621622,0.24541373,,
11/30/11,W,W7-C_hand,7,0.169435825,,,,
11/30/11,W,W8-C_hand,8,0.214539845,,0.287402273,,
11/30/11,W,W9-C_hand,9,0.220530866,0.081901676,,,
12/1/11,AES, A1-C,1,0.412783539,0.252100706,0.289707943,,
12/1/11,AES, A10-C,10,0.283405695,0.194770092,0.257533438,0.278868765,
12/1/11,AES, A11-C,11,0.240513559,0.13211415,0.219382707,,
12/1/11,AES, A12-C,12,0.245682927,0.16428468,0.202938162,,
12/1/11,AES, A2-C,2,0.289716973,0.308351252,0.288257641,0.310364566,0.248771258
12/1/11,AES, A3-C,3,0.218790134,0.206376319,0.107710449,,0.259911867
12/1/11,AES, A4-C,4,,0.242265952,0.304256919,,
12/1/11,AES, A5-C,5,0.302437784,0.157753088,0.157683625,,0.135470742
12/1/11,AES, A6-C,6,,0.251554879,0.137721414,0.18325617,0.1821938
12/1/11,AES, A7-C,7,0.213140101,0.174426836,0.174051364,,0.342257081
12/1/11,J,J1-C_hand,1,0.200534269,0.195544092,0.259940541,0.282055262,
12/1/11,J,J10-C_hand,10,0.293632623,0.127083775,0.12574125,,
12/1/11,J,J11-C_hand,11,0.348133034,,0.361503711,,
12/1/11,J,J12-C_hand,12,0.319653744,0.274986502,0.453240239,,
12/1/11,J,J2-C_hand,2,0.235202274,0.252872118,0.275945065,,
12/1/11,J,J3-C_hand,3,0.31782474,0.337982929,,,
12/1/11,J,J4-C_hand,4,0.328342623,0.334411135,0.37605481,,
12/1/11,J,J5-C_hand,5,0.293445134,0.345467459,0.350155194,,
12/1/11,J,J6-C_hand,6,0.238145414,0.137675532,0.052045488,,
12/1/11,J,J7-C_hand,7,0.257986532,,0.318170053,,
12/1/11,J,J8-C_hand,8,0.246769448,0.118715313,0.209928495,,
12/1/11,J,J9-C_hand,9,0,0,0,,
12/1/11,W,W1-C_hand,1,0.170036689,0.211978693,,,
12/1/11,W,W10-C_hand,10,0.260265937,,0.263190431,,
12/1/11,W,W11-C_hand,11,0.124735007,0.263001336,,,
12/1/11,W,W12-C_hand,12,0.106124998,,0.23439729,,
12/1/11,W,W2-C_hand,2,0.255725959,0.126772537,,,
12/1/11,W,W3-C_hand,3,0.159112769,0.07091895,0.159394243,,
12/1/11,W,W4-C_hand,4,0.258891864,,,,
12/1/11,W,W5-C_hand,5,0.230106913,0.089250285,0.265924199,,
12/1/11,W,W6-C_hand,6,0.136669354,0.113082666,0.245358306,,
12/1/11,W,W7-C_hand,7,0.169398855,,,,
12/1/11,W,W8-C_hand,8,0.212585078,,0.287447433,,
12/1/11,W,W9-C_hand,9,0.219451505,0.081336362,,,
12/2/11,AES, A1-C,1,0.409072634,0.252100706,0.289123369,,
12/2/11,AES, A10-C,10,0.279870196,0.194092362,0.257533438,0.278868765,
12/2/11,AES, A11-C,11,0.238170313,0.13211415,0.219004561,,
12/2/11,AES, A12-C,12,0.251125616,0.16428468,0.202586233,,
12/2/11,AES, A2-C,2,0.286405246,0.307652056,0.288873175,0.311665678,0.248771258
12/2/11,AES, A3-C,3,0.216704483,0.206376319,0.107710449,,0.260407474
12/2/11,AES, A4-C,4,,0.242265952,0.303332359,,
12/2/11,AES, A5-C,5,0.29952741,0.157753088,0.157683625,,0.135470742
12/2/11,AES, A6-C,6,,0.249804262,0.137721414,0.18325617,0.1821938
12/2/11,AES, A7-C,7,0.212319403,0.173820145,0.174051364,,0.341933025
12/2/11,J,J1-C_hand,1,0.197518674,0.194488215,0.259266928,0.281424571,
12/2/11,J,J10-C_hand,10,0.291102686,0.124285611,0.12574125,,
12/2/11,J,J11-C_hand,11,0.319654974,,0.360066953,,
12/2/11,J,J12-C_hand,12,0.317727963,0.274943717,0.452591792,,
12/2/11,J,J2-C_hand,2,0.232790531,0.248653335,0.27498501,,
12/2/11,J,J3-C_hand,3,0.318442923,0.337144354,,,
12/2/11,J,J4-C_hand,4,0.324331743,0.333855598,0.375899632,,
12/2/11,J,J5-C_hand,5,0.286484575,0.344257682,0.350120227,,
12/2/11,J,J6-C_hand,6,0.241004573,0.137913004,0.052302145,,
12/2/11,J,J7-C_hand,7,0.256342654,,0.318177921,,
12/2/11,J,J8-C_hand,8,0.244060725,0.118252087,0.209392312,,
12/2/11,J,J9-C_hand,9,0,0,0,,
12/2/11,W,W1-C_hand,1,0.168126039,0.211798415,,,
12/2/11,W,W10-C_hand,10,0.258847223,,0.262932958,,
12/2/11,W,W11-C_hand,11,0.123567738,0.260715671,,,
12/2/11,W,W12-C_hand,12,0.106124998,,0.234289923,,
12/2/11,W,W2-C_hand,2,0.249892956,0.126743851,,,
12/2/11,W,W3-C_hand,3,0.155385372,0.070689092,0.159643779,,
12/2/11,W,W4-C_hand,4,0.256024502,,,,
12/2/11,W,W5-C_hand,5,0.227703224,0.089460264,0.265545013,,
12/2/11,W,W6-C_hand,6,0.137054335,0.112466074,0.245322676,,
12/2/11,W,W7-C_hand,7,0.16931259,,,,
12/2/11,W,W8-C_hand,8,0.209991835,,0.287470004,,
12/2/11,W,W9-C_hand,9,0.21850842,0.080429827,,,
12/3/11,AES, A1-C,1,0.407833042,0.250560376,0.288536946,,
12/3/11,AES, A10-C,10,0.277210975,0.192733651,0.257269191,0.278868765,
12/3/11,AES, A11-C,11,0.2358206,0.131166264,0.219004561,,
12/3/11,AES, A12-C,12,0.244770194,0.163886732,0.202233437,,
12/3/11,AES, A2-C,2,0.285074478,0.30624944,0.288873175,0.311665678,0.25050368
12/3/11,AES, A3-C,3,0.213914267,0.206376319,0.107710449,,0.260903082
